order_id,customer_id,order_date,total_amount_idr,shipping_city,shipping_province,shipping_cost_idr,payment_method,order_status,promo_code,discount_amount_idr,courier
ORD001662,CUST0079,2023-12-26,728000,Bekasi,Jawa Barat,11033,Transfer Bank,delivered,,,SiCepat
ORD001663,CUST0003,2022-09-23,499000,Tangerang,Banten,13774,OVO,delivered,,,J&T
ORD001664,CUST0258,2023-05-18,59000,Yogyakarta,DI Yogyakarta,18307,OVO,shipped,,,JNE
ORD001665,CUST0616,2023-12-01,724724,Banjarmasin,Kalimantan Selatan,28296,GoPay,delivered,HARBOLNAS22,32276,J&T
ORD001666,CUST0035,2024-12-04,299000,Bogor,Jawa Barat,10395,GoPay,returned,,,SiCepat
ORD001667,CUST0606,2024-11-06,258809,Palembang,Sumatera Selatan,23122,Transfer Bank,shipped,MEMBER10,38191,J&T
ORD001668,CUST0459,2024-05-05,667000,Bekasi,Jawa Barat,10220,OVO,shipped,,,J&T
ORD001669,CUST0274,2024-09-26,321980,Manado,Sulawesi Utara,43308,OVO,delivered,RAMADAN23,27020,SiCepat
ORD001670,CUST0763,2023-07-31,98000,Surabaya,Jawa Timur,16058,OVO,cancelled,,,SiCepat
ORD001671,CUST0647,2022-01-10,588552,Pontianak,Kalimantan Barat,33658,Kartu Kredit,delivered,WEEKEND25,19448,Anteraja
ORD001672,CUST0742,2024-10-29,929743,Bandung,Jawa Barat,11066,Kartu Kredit,processing,NEWUSER,47257,JNE
ORD001673,CUST0373,2024-06-16,555048,Semarang,Jawa Tengah,16457,GoPay,delivered,HARBOLNAS22,43952,JNE
ORD001674,CUST0225,2023-11-27,548000,Makassar,Sulawesi Selatan,41064,OVO,delivered,,,J&T
ORD001675,CUST0382,2023-04-06,218000,Bandung,Jawa Barat,14898,GoPay,delivered,,,J&T
ORD001676,CUST0482,2023-05-04,312320,Bandung,Jawa Barat,14975,OVO,returned,SALE2024,43680,Pos Indonesia
ORD001677,CUST0019,2022-08-16,453005,Malang,Jawa Timur,21972,Transfer Bank,delivered,FLASHSALE,23995,JNE
ORD001678,CUST0285,2022-11-10,578000,Bekasi,Jawa Barat,9599,Transfer Bank,delivered,,,Anteraja
ORD001679,CUST0480,2024-11-02,363623,Bogor,Jawa Barat,13984,QRIS,delivered,NEWUSER,43377,J&T
ORD001680,CUST0257,2023-08-28,98000,Depok,Jawa Barat,12229,Transfer Bank,delivered,,,J&T
ORD001681,CUST0660,2023-12-30,119000,Pontianak,Kalimantan Barat,30183,GoPay,delivered,,,Anteraja
ORD001682,CUST0505,2023-03-15,42460,Pontianak,Kalimantan Barat,33932,GoPay,delivered,RAMADAN23,16540,JNE
ORD001683,CUST0289,2024-07-02,329299,Tangerang,Banten,12100,Transfer Bank,delivered,HARBOLNAS22,28701,SiCepat
ORD001684,CUST0474,2023-12-21,188351,Banjarmasin,Kalimantan Selatan,37631,Kartu Kredit,delivered,NEWUSER,48649,SiCepat
ORD001685,CUST0182,2024-04-05,89000,Bekasi,Jawa Barat,9447,Transfer Bank,returned,,,J&T
ORD001686,CUST0486,2024-05-14,587000,Yogyakarta,DI Yogyakarta,16646,OVO,delivered,,,SiCepat
ORD001687,CUST0081,2024-10-11,279000,Balikpapan,Kalimantan Timur,34760,Kartu Kredit,delivered,,,SiCepat
ORD001688,CUST0767,2023-04-21,249000,Palembang,Sumatera Selatan,32327,Transfer Bank,shipped,,,J&T
ORD001689,CUST0202,2024-10-13,499000,Tangerang,Banten,11392,Kartu Kredit,delivered,,,SiCepat
ORD001690,CUST0568,2024-03-26,287000,Makassar,Sulawesi Selatan,30333,Transfer Bank,shipped,,,JNE
ORD001691,CUST0611,2022-03-11,578000,Makassar,Sulawesi Selatan,38002,GoPay,delivered,,,JNE
ORD001692,CUST0687,2025-01-22,268000,Tangerang,Banten,9012,OVO,shipped,,,J&T
ORD001693,CUST0657,2023-12-23,311466,Padang,Sumatera Barat,30456,GoPay,shipped,FLASHSALE,17534,JNE
ORD001694,CUST0468,2022-08-05,89000,Surabaya,Jawa Timur,12523,Transfer Bank,delivered,,,Anteraja
ORD001695,CUST0475,2023-08-22,59000,Palembang,Sumatera Selatan,29279,Transfer Bank,cancelled,,,SiCepat
ORD001696,CUST0050,2023-02-01,129000,Padang,Sumatera Barat,34601,OVO,delivered,,,JNE
ORD001697,CUST0643,2023-09-01,307401,Bogor,Jawa Barat,10699,QRIS,returned,WEEKEND25,49599,J&T
ORD001698,CUST0782,2023-11-09,873712,Denpasar,Bali,21476,GoPay,processing,HARBOLNAS22,24288,JNE
ORD001699,CUST0158,2023-04-13,107900,Manado,Sulawesi Utara,38090,OVO,cancelled,HARBOLNAS22,41100,J&T
ORD001700,CUST0574,2024-12-02,377000,Padang,Sumatera Barat,26881,GoPay,delivered,,,J&T
ORD001701,CUST0074,2023-07-03,367000,Medan,Sumatera Utara,36430,OVO,shipped,,,SiCepat
ORD001702,CUST0452,2023-12-10,747000,Semarang,Jawa Tengah,16752,Kartu Kredit,delivered,,,J&T
ORD001703,CUST0064,2024-04-13,499000,Bekasi,Jawa Barat,9967,Kartu Kredit,delivered,,,SiCepat
ORD001704,CUST0759,2025-01-28,558000,Malang,Jawa Timur,21450,GoPay,delivered,,,SiCepat
ORD001705,CUST0488,2024-11-21,803130,Bogor,Jawa Barat,13404,GoPay,delivered,MEMBER10,43870,Anteraja
ORD001706,CUST0607,2024-01-16,238000,Bogor,Jawa Barat,11492,OVO,cancelled,,,J&T
ORD001707,CUST0490,2022-11-05,279000,Pontianak,Kalimantan Barat,31553,Kartu Kredit,processing,,,JNE
ORD001708,CUST0269,2023-03-03,349000,Tangerang,Banten,13464,Kartu Kredit,delivered,,,J&T
ORD001709,CUST0539,2023-12-21,89000,Balikpapan,Kalimantan Timur,31034,OVO,delivered,,,J&T
ORD001710,CUST0345,2024-03-05,581156,Denpasar,Bali,26039,GoPay,delivered,SALE2024,45844,J&T
ORD001711,CUST0797,2024-03-20,778000,Palembang,Sumatera Selatan,27846,QRIS,delivered,,,J&T
ORD001712,CUST0613,2024-05-16,599000,Bogor,Jawa Barat,14311,OVO,cancelled,,,J&T
ORD001713,CUST0155,2024-04-04,229000,Pekanbaru,Riau,24013,QRIS,cancelled,,,SiCepat
ORD001714,CUST0324,2023-05-27,207118,Tangerang,Banten,9209,OVO,delivered,WEEKEND25,41882,JNE
ORD001715,CUST0609,2023-05-09,408000,Bekasi,Jawa Barat,9650,OVO,delivered,,,SiCepat
ORD001716,CUST0398,2024-04-30,349000,Banjarmasin,Kalimantan Selatan,32920,Kartu Kredit,delivered,,,SiCepat
ORD001717,CUST0152,2023-12-14,449000,Yogyakarta,DI Yogyakarta,17112,Transfer Bank,cancelled,,,J&T
ORD001718,CUST0655,2023-05-11,508000,Bogor,Jawa Barat,11348,Transfer Bank,delivered,,,J&T
ORD001719,CUST0657,2024-03-20,828225,Padang,Sumatera Barat,29822,QRIS,delivered,RAMADAN23,38775,JNE
ORD001720,CUST0770,2023-12-08,358000,Makassar,Sulawesi Selatan,35977,Transfer Bank,delivered,,,J&T
ORD001721,CUST0610,2024-06-29,527000,Depok,Jawa Barat,11967,GoPay,delivered,,,SiCepat
ORD001722,CUST0400,2022-07-08,355735,Bekasi,Jawa Barat,10483,GoPay,delivered,NEWUSER,43265,J&T
ORD001723,CUST0281,2024-08-12,536000,Pontianak,Kalimantan Barat,41350,Transfer Bank,cancelled,,,SiCepat
ORD001724,CUST0227,2022-03-27,314111,Pekanbaru,Riau,32473,Kartu Kredit,cancelled,NEWUSER,34889,J&T
ORD001725,CUST0330,2024-05-02,249000,Semarang,Jawa Tengah,16647,Transfer Bank,delivered,,,J&T
ORD001726,CUST0481,2022-03-07,446048,Palembang,Sumatera Selatan,26046,QRIS,cancelled,FLASHSALE,40952,SiCepat
ORD001727,CUST0322,2025-01-19,928000,Banjarmasin,Kalimantan Selatan,41280,Transfer Bank,delivered,,,SiCepat
ORD001728,CUST0649,2023-11-28,416000,Semarang,Jawa Tengah,17747,Kartu Kredit,returned,,,J&T
ORD001729,CUST0448,2024-07-01,707000,Pekanbaru,Riau,32769,OVO,delivered,,,SiCepat
ORD001730,CUST0616,2023-10-29,492716,Jakarta,DKI Jakarta,10810,Transfer Bank,cancelled,MEMBER10,35284,SiCepat
ORD001731,CUST0244,2022-10-10,199000,Yogyakarta,DI Yogyakarta,19044,GoPay,delivered,,,JNE
ORD001732,CUST0743,2025-02-06,576000,Pekanbaru,Riau,32444,GoPay,delivered,,,Anteraja
ORD001733,CUST0312,2022-06-23,198000,Tangerang,Banten,10642,OVO,processing,,,J&T
ORD001734,CUST0380,2022-08-24,153956,Malang,Jawa Timur,14196,GoPay,processing,SALE2024,45044,Anteraja
ORD001735,CUST0110,2023-09-08,927000,Bogor,Jawa Barat,10230,Kartu Kredit,delivered,,,Anteraja
ORD001736,CUST0160,2022-12-19,698348,Pontianak,Kalimantan Barat,29383,Transfer Bank,delivered,WEEKEND25,46652,JNE
ORD001737,CUST0268,2024-09-07,413661,Bogor,Jawa Barat,14226,QRIS,delivered,HARI BELANJA,34339,JNE
ORD001738,CUST0359,2024-08-26,377000,Bekasi,Jawa Barat,11679,Transfer Bank,processing,,,J&T
ORD001739,CUST0301,2022-06-23,164421,Balikpapan,Kalimantan Timur,40665,OVO,delivered,MEMBER10,33579,JNE
ORD001740,CUST0484,2024-01-17,69000,Medan,Sumatera Utara,29720,QRIS,delivered,,,JNE
ORD001741,CUST0311,2024-02-13,599000,Semarang,Jawa Tengah,16284,OVO,delivered,,,SiCepat
ORD001742,CUST0448,2022-11-10,60473,Pekanbaru,Riau,26513,GoPay,shipped,SALE2024,18527,JNE
ORD001743,CUST0642,2023-07-28,308000,Pontianak,Kalimantan Barat,39170,Transfer Bank,shipped,,,J&T
ORD001744,CUST0666,2024-01-30,214578,Jakarta,DKI Jakarta,11229,OVO,delivered,FLASHSALE,43422,JNE
ORD001745,CUST0762,2022-01-17,526000,Balikpapan,Kalimantan Timur,33861,GoPay,processing,,,SiCepat
ORD001746,CUST0417,2023-04-22,446000,Medan,Sumatera Utara,37622,Transfer Bank,delivered,,,J&T
ORD001747,CUST0564,2024-09-26,229000,Bogor,Jawa Barat,14061,OVO,processing,,,JNE
ORD001748,CUST0053,2024-09-15,207000,Malang,Jawa Timur,18078,Kartu Kredit,returned,,,J&T
ORD001749,CUST0575,2022-01-08,262206,Balikpapan,Kalimantan Timur,34817,GoPay,delivered,MEMBER10,36794,JNE
ORD001750,CUST0395,2025-02-15,10727,Makassar,Sulawesi Selatan,32536,Kartu Kredit,delivered,SALE2024,48273,JNE
ORD001751,CUST0364,2025-02-16,135492,Padang,Sumatera Barat,24608,OVO,shipped,FLASHSALE,42508,SiCepat
ORD001752,CUST0097,2025-01-29,650754,Makassar,Sulawesi Selatan,36269,QRIS,processing,RAMADAN23,34246,JNE
ORD001753,CUST0190,2023-05-31,748000,Surabaya,Jawa Timur,17403,GoPay,shipped,,,J&T
ORD001754,CUST0118,2024-12-27,98000,Bekasi,Jawa Barat,9364,Transfer Bank,delivered,,,SiCepat
ORD001755,CUST0455,2023-07-30,449000,Pekanbaru,Riau,24699,GoPay,delivered,,,J&T
ORD001756,CUST0319,2023-05-01,259604,Bandung,Jawa Barat,13566,OVO,delivered,NEWUSER,19396,JNE
ORD001757,CUST0441,2024-02-07,259736,Manado,Sulawesi Utara,34013,Kartu Kredit,delivered,FLASHSALE,19264,JNE
ORD001758,CUST0493,2023-06-13,244531,Banjarmasin,Kalimantan Selatan,38463,Transfer Bank,cancelled,NEWUSER,23469,SiCepat
ORD001759,CUST0315,2022-11-06,249000,Bogor,Jawa Barat,11735,GoPay,cancelled,,,SiCepat
ORD001760,CUST0250,2023-07-05,158000,Pekanbaru,Riau,33812,GoPay,delivered,,,Anteraja
ORD001761,CUST0595,2024-05-25,778000,Surabaya,Jawa Timur,15656,OVO,delivered,,,JNE
ORD001762,CUST0207,2023-06-21,660299,Yogyakarta,DI Yogyakarta,19793,OVO,cancelled,WEEKEND25,37701,J&T
ORD001763,CUST0450,2024-04-25,404410,Bandung,Jawa Barat,11567,Transfer Bank,delivered,HARBOLNAS22,23590,SiCepat
ORD001764,CUST0568,2024-04-07,499000,Bekasi,Jawa Barat,11612,Kartu Kredit,shipped,,,Anteraja
ORD001765,CUST0554,2024-03-08,148000,Semarang,Jawa Tengah,16405,Transfer Bank,delivered,,,J&T
ORD001766,CUST0685,2024-10-16,1506000,Padang,Sumatera Barat,25544,GoPay,delivered,,,SiCepat
ORD001767,CUST0188,2023-07-12,977000,Padang,Sumatera Barat,30507,Transfer Bank,delivered,,,Anteraja
ORD001768,CUST0135,2022-06-04,798000,Makassar,Sulawesi Selatan,39015,QRIS,delivered,,,Pos Indonesia
ORD001769,CUST0346,2022-07-05,622813,Medan,Sumatera Utara,33673,Transfer Bank,delivered,HARI BELANJA,33187,Anteraja
ORD001770,CUST0189,2024-07-17,119000,Tangerang,Banten,12065,Transfer Bank,delivered,,,J&T
ORD001771,CUST0168,2022-01-15,573634,Pekanbaru,Riau,25210,Transfer Bank,shipped,HARBOLNAS22,32366,J&T
ORD001772,CUST0757,2024-03-13,304697,Pontianak,Kalimantan Barat,35903,Transfer Bank,delivered,HARI BELANJA,44303,SiCepat
ORD001773,CUST0734,2024-09-20,49000,Medan,Sumatera Utara,28785,Transfer Bank,delivered,,,JNE
ORD001774,CUST0213,2023-10-15,279000,Medan,Sumatera Utara,27861,QRIS,delivered,,,JNE
ORD001775,CUST0303,2023-06-10,278000,Surabaya,Jawa Timur,12698,GoPay,delivered,,,J&T
ORD001776,CUST0588,2023-05-25,279000,Jakarta,DKI Jakarta,9637,GoPay,delivered,,,J&T
ORD001777,CUST0375,2024-05-27,628510,Balikpapan,Kalimantan Timur,33997,GoPay,delivered,HARI BELANJA,19490,JNE
ORD001778,CUST0098,2024-02-26,119000,Bekasi,Jawa Barat,11970,QRIS,shipped,,,JNE
ORD001779,CUST0690,2023-07-09,898000,Padang,Sumatera Barat,24798,Transfer Bank,delivered,,,JNE
ORD001780,CUST0171,2025-02-02,145529,Pekanbaru,Riau,25392,Transfer Bank,delivered,SALE2024,22471,JNE
ORD001781,CUST0108,2022-08-03,316809,Yogyakarta,DI Yogyakarta,13991,OVO,delivered,RAMADAN23,49191,J&T
ORD001782,CUST0727,2022-06-14,399000,Semarang,Jawa Tengah,13906,OVO,delivered,,,J&T
ORD001783,CUST0245,2023-05-04,936000,Bogor,Jawa Barat,10230,Transfer Bank,delivered,,,Anteraja
ORD001784,CUST0761,2023-03-10,456339,Yogyakarta,DI Yogyakarta,14583,GoPay,delivered,RAMADAN23,42661,J&T
ORD001785,CUST0346,2023-03-23,468000,Medan,Sumatera Utara,36178,OVO,shipped,,,SiCepat
ORD001786,CUST0536,2024-09-20,129000,Medan,Sumatera Utara,31570,Kartu Kredit,delivered,,,JNE
ORD001787,CUST0096,2022-03-24,207000,Pontianak,Kalimantan Barat,30575,Transfer Bank,processing,,,J&T
ORD001788,CUST0077,2025-01-15,599000,Medan,Sumatera Utara,37141,GoPay,processing,,,SiCepat
ORD001789,CUST0329,2023-06-21,89000,Bekasi,Jawa Barat,11882,GoPay,processing,,,JNE
ORD001790,CUST0505,2023-02-15,447000,Pontianak,Kalimantan Barat,29708,Transfer Bank,cancelled,,,JNE
ORD001791,CUST0535,2024-11-03,98213,Banjarmasin,Kalimantan Selatan,28485,QRIS,returned,RAMADAN23,30787,J&T
ORD001792,CUST0298,2024-07-24,368146,Pontianak,Kalimantan Barat,35171,OVO,returned,SALE2024,29854,Anteraja
ORD001793,CUST0677,2024-02-27,898000,Surabaya,Jawa Timur,15875,GoPay,delivered,,,J&T
ORD001794,CUST0130,2023-01-21,1365000,Manado,Sulawesi Utara,36814,Transfer Bank,delivered,,,JNE
ORD001795,CUST0101,2024-06-20,273690,Semarang,Jawa Tengah,14286,QRIS,delivered,NEWUSER,25310,J&T
ORD001796,CUST0101,2025-02-19,64336,Semarang,Jawa Tengah,12078,GoPay,processing,RAMADAN23,24664,SiCepat
ORD001797,CUST0658,2024-11-14,883493,Banjarmasin,Kalimantan Selatan,40939,Transfer Bank,delivered,WEEKEND25,13507,SiCepat
ORD001798,CUST0115,2024-09-08,329000,Denpasar,Bali,21744,OVO,delivered,,,Anteraja
ORD001799,CUST0247,2023-12-08,129000,Yogyakarta,DI Yogyakarta,18360,Kartu Kredit,cancelled,,,J&T
ORD001800,CUST0515,2024-03-27,566000,Palembang,Sumatera Selatan,23253,OVO,processing,,,J&T
ORD001801,CUST0119,2024-10-13,279000,Makassar,Sulawesi Selatan,41411,GoPay,shipped,,,SiCepat
ORD001802,CUST0673,2025-01-20,539125,Makassar,Sulawesi Selatan,39347,Transfer Bank,delivered,SALE2024,28875,JNE
ORD001803,CUST0079,2023-11-04,518000,Pontianak,Kalimantan Barat,33674,Kartu Kredit,delivered,,,SiCepat
ORD001804,CUST0627,2022-09-24,599000,Balikpapan,Kalimantan Timur,30883,GoPay,processing,,,JNE
ORD001805,CUST0618,2022-09-05,4981,Manado,Sulawesi Utara,34624,Transfer Bank,returned,NEWUSER,44019,JNE
ORD001806,CUST0353,2025-02-04,658000,Balikpapan,Kalimantan Timur,41289,GoPay,delivered,,,Pos Indonesia
ORD001807,CUST0726,2023-03-07,587000,Medan,Sumatera Utara,33059,Transfer Bank,delivered,,,JNE
ORD001808,CUST0493,2023-06-21,512175,Padang,Sumatera Barat,25073,OVO,shipped,FLASHSALE,24825,JNE
ORD001809,CUST0657,2024-01-28,399000,Padang,Sumatera Barat,29966,GoPay,processing,,,SiCepat
ORD001810,CUST0187,2023-08-19,897000,Surabaya,Jawa Timur,13220,Transfer Bank,shipped,,,JNE
ORD001811,CUST0652,2022-11-07,198000,Denpasar,Bali,20481,GoPay,delivered,,,Anteraja
ORD001812,CUST0795,2024-12-24,946000,Yogyakarta,DI Yogyakarta,14729,Transfer Bank,shipped,,,JNE
ORD001813,CUST0486,2022-12-19,1347197,Yogyakarta,DI Yogyakarta,17790,Kartu Kredit,delivered,RAMADAN23,37803,J&T
ORD001814,CUST0759,2024-03-13,3385,Malang,Jawa Timur,18225,Transfer Bank,returned,HARI BELANJA,45615,J&T
ORD001815,CUST0309,2023-10-18,1079326,Denpasar,Bali,24036,GoPay,delivered,MEMBER10,47674,SiCepat
ORD001816,CUST0273,2023-05-27,258000,Yogyakarta,DI Yogyakarta,15527,Transfer Bank,cancelled,,,Anteraja
ORD001817,CUST0330,2024-09-17,99000,Semarang,Jawa Tengah,13674,QRIS,delivered,,,JNE
ORD001818,CUST0184,2024-12-08,184220,Medan,Sumatera Utara,30275,Transfer Bank,cancelled,FLASHSALE,43780,SiCepat
ORD001819,CUST0498,2024-04-15,837000,Depok,Jawa Barat,12040,GoPay,delivered,,,J&T
ORD001820,CUST0506,2022-11-23,744325,Pekanbaru,Riau,25816,Transfer Bank,delivered,NEWUSER,11675,Pos Indonesia
ORD001821,CUST0610,2023-04-24,957000,Depok,Jawa Barat,10559,Transfer Bank,delivered,,,J&T
ORD001822,CUST0668,2023-07-04,1576000,Manado,Sulawesi Utara,34246,Kartu Kredit,cancelled,,,JNE
ORD001823,CUST0460,2025-02-05,655000,Jakarta,DKI Jakarta,10289,Transfer Bank,delivered,,,JNE
ORD001824,CUST0344,2024-04-13,877000,Padang,Sumatera Barat,34228,OVO,delivered,,,SiCepat
ORD001825,CUST0322,2024-12-11,775000,Banjarmasin,Kalimantan Selatan,36800,Transfer Bank,shipped,,,SiCepat
ORD001826,CUST0762,2024-09-25,2013000,Balikpapan,Kalimantan Timur,41946,GoPay,delivered,,,JNE
ORD001827,CUST0682,2023-08-26,940860,Jakarta,DKI Jakarta,10310,Kartu Kredit,delivered,MEMBER10,15140,SiCepat
ORD001828,CUST0311,2024-06-24,942549,Semarang,Jawa Tengah,12427,GoPay,delivered,MEMBER10,12451,J&T
ORD001829,CUST0024,2023-07-09,749518,Denpasar,Bali,30211,GoPay,delivered,SALE2024,28482,JNE
ORD001830,CUST0406,2023-06-15,796000,Jakarta,DKI Jakarta,8340,QRIS,delivered,,,SiCepat
ORD001831,CUST0110,2024-07-12,560218,Bogor,Jawa Barat,13054,Transfer Bank,shipped,HARBOLNAS22,38782,J&T
ORD001832,CUST0073,2024-05-03,916000,Bogor,Jawa Barat,12248,GoPay,processing,,,Anteraja
ORD001833,CUST0161,2024-02-19,50091,Depok,Jawa Barat,12865,Transfer Bank,delivered,WEEKEND25,48909,Pos Indonesia
ORD001834,CUST0430,2023-11-17,227000,Yogyakarta,DI Yogyakarta,19218,Transfer Bank,shipped,,,JNE
ORD001835,CUST0248,2024-11-05,578000,Pekanbaru,Riau,33187,OVO,processing,,,Anteraja
ORD001836,CUST0095,2024-05-30,510624,Banjarmasin,Kalimantan Selatan,37424,QRIS,delivered,WEEKEND25,25376,JNE
ORD001837,CUST0594,2023-12-10,477000,Malang,Jawa Timur,20905,Kartu Kredit,delivered,,,JNE
ORD001838,CUST0586,2023-04-15,378000,Manado,Sulawesi Utara,37269,Transfer Bank,cancelled,,,J&T
ORD001839,CUST0458,2023-07-26,557000,Depok,Jawa Barat,12482,OVO,delivered,,,JNE
ORD001840,CUST0130,2023-11-21,1127422,Manado,Sulawesi Utara,33855,GoPay,cancelled,FLASHSALE,38578,J&T
ORD001841,CUST0752,2024-12-19,755491,Palembang,Sumatera Selatan,28810,GoPay,shipped,FLASHSALE,39509,Anteraja
ORD001842,CUST0480,2025-01-05,752814,Jakarta,DKI Jakarta,10855,Transfer Bank,delivered,WEEKEND25,24186,JNE
ORD001843,CUST0503,2023-05-30,997000,Depok,Jawa Barat,11204,GoPay,shipped,,,SiCepat
ORD001844,CUST0189,2022-06-01,713740,Bekasi,Jawa Barat,10767,Kartu Kredit,shipped,FLASHSALE,43260,JNE
ORD001845,CUST0570,2023-12-18,428000,Makassar,Sulawesi Selatan,34467,Kartu Kredit,cancelled,,,SiCepat
ORD001846,CUST0625,2024-11-06,628000,Jakarta,DKI Jakarta,9782,OVO,delivered,,,J&T
ORD001847,CUST0618,2024-02-14,329000,Manado,Sulawesi Utara,39834,GoPay,processing,,,SiCepat
ORD001848,CUST0295,2024-02-19,1197000,Manado,Sulawesi Utara,35162,QRIS,delivered,,,J&T
ORD001849,CUST0358,2023-08-17,199000,Bekasi,Jawa Barat,13174,Transfer Bank,delivered,,,SiCepat
ORD001850,CUST0768,2023-12-19,636000,Denpasar,Bali,23416,QRIS,delivered,,,JNE
ORD001851,CUST0093,2024-11-19,103454,Bandung,Jawa Barat,10965,Transfer Bank,shipped,RAMADAN23,45546,J&T
ORD001852,CUST0160,2024-10-29,452111,Pontianak,Kalimantan Barat,35121,QRIS,delivered,NEWUSER,46889,JNE
ORD001853,CUST0768,2025-02-20,647000,Bogor,Jawa Barat,13544,OVO,delivered,,,JNE
ORD001854,CUST0764,2024-05-29,138363,Pontianak,Kalimantan Barat,36206,Transfer Bank,delivered,NEWUSER,10637,SiCepat
ORD001855,CUST0749,2023-08-16,199000,Tangerang,Banten,9649,QRIS,delivered,,,SiCepat
ORD001856,CUST0361,2023-07-15,378000,Pekanbaru,Riau,24386,Transfer Bank,processing,,,SiCepat
ORD001857,CUST0736,2023-12-16,1145000,Pekanbaru,Riau,25941,OVO,cancelled,,,J&T
ORD001858,CUST0510,2024-07-30,816000,Pekanbaru,Riau,22852,Transfer Bank,delivered,,,SiCepat
ORD001859,CUST0498,2023-11-17,22659,Depok,Jawa Barat,9149,Transfer Bank,delivered,MEMBER10,26341,SiCepat
ORD001860,CUST0705,2023-01-30,164750,Semarang,Jawa Tengah,14985,GoPay,cancelled,NEWUSER,34250,JNE
ORD001861,CUST0215,2025-01-01,928963,Bekasi,Jawa Barat,13187,GoPay,delivered,HARI BELANJA,28037,SiCepat
ORD001862,CUST0581,2023-08-12,846000,Jakarta,DKI Jakarta,8113,Kartu Kredit,returned,,,JNE
ORD001863,CUST0046,2022-01-04,727000,Malang,Jawa Timur,21733,Transfer Bank,delivered,,,JNE
ORD001864,CUST0268,2022-01-14,199000,Balikpapan,Kalimantan Timur,38588,GoPay,delivered,,,SiCepat
ORD001865,CUST0321,2024-05-08,19154,Makassar,Sulawesi Selatan,41827,Transfer Bank,delivered,HARBOLNAS22,29846,J&T
ORD001866,CUST0348,2022-06-24,547000,Bandung,Jawa Barat,10573,OVO,delivered,,,J&T
ORD001867,CUST0281,2024-08-16,929739,Pontianak,Kalimantan Barat,34834,Transfer Bank,delivered,MEMBER10,36261,Anteraja
ORD001868,CUST0268,2024-07-19,798000,Banjarmasin,Kalimantan Selatan,34799,Kartu Kredit,processing,,,SiCepat
ORD001869,CUST0164,2023-08-04,467353,Bandung,Jawa Barat,12458,OVO,processing,HARI BELANJA,31647,JNE
ORD001870,CUST0363,2025-01-18,2395000,Surabaya,Jawa Timur,16029,OVO,delivered,,,Pos Indonesia
ORD001871,CUST0640,2025-02-25,473102,Denpasar,Bali,26625,GoPay,shipped,RAMADAN23,24898,J&T
ORD001872,CUST0449,2024-11-14,219680,Yogyakarta,DI Yogyakarta,16364,GoPay,cancelled,RAMADAN23,29320,Anteraja
ORD001873,CUST0154,2024-01-15,98897,Balikpapan,Kalimantan Timur,31287,GoPay,delivered,HARI BELANJA,20103,J&T
ORD001874,CUST0688,2025-02-13,110661,Malang,Jawa Timur,14858,OVO,delivered,HARI BELANJA,38339,JNE
ORD001875,CUST0015,2022-08-12,757000,Medan,Sumatera Utara,26816,OVO,delivered,,,JNE
ORD001876,CUST0106,2024-07-30,298000,Palembang,Sumatera Selatan,22749,GoPay,delivered,,,SiCepat
ORD001877,CUST0121,2023-01-31,678000,Manado,Sulawesi Utara,34474,Transfer Bank,delivered,,,Pos Indonesia
ORD001878,CUST0288,2024-01-29,428000,Balikpapan,Kalimantan Timur,39440,Transfer Bank,shipped,,,JNE
ORD001879,CUST0606,2024-09-28,538046,Bandung,Jawa Barat,10742,Transfer Bank,processing,RAMADAN23,10954,J&T
ORD001880,CUST0573,2024-03-12,19006,Bogor,Jawa Barat,10315,Kartu Kredit,processing,NEWUSER,39994,Anteraja
ORD001881,CUST0064,2023-06-30,238000,Bekasi,Jawa Barat,11881,Kartu Kredit,shipped,,,J&T
ORD001882,CUST0424,2023-10-13,255352,Tangerang,Banten,13437,Kartu Kredit,cancelled,WEEKEND25,43648,SiCepat
ORD001883,CUST0500,2023-03-26,218000,Pontianak,Kalimantan Barat,30427,Transfer Bank,cancelled,,,J&T
ORD001884,CUST0475,2024-11-28,1301216,Palembang,Sumatera Selatan,23587,Kartu Kredit,delivered,MEMBER10,25784,JNE
ORD001885,CUST0729,2024-10-08,1626000,Jakarta,DKI Jakarta,9133,GoPay,delivered,,,SiCepat
ORD001886,CUST0394,2023-11-08,119000,Bekasi,Jawa Barat,9043,Transfer Bank,delivered,,,SiCepat
ORD001887,CUST0060,2023-01-05,1165987,Pekanbaru,Riau,30679,OVO,delivered,HARBOLNAS22,31013,J&T
ORD001888,CUST0646,2024-02-20,477207,Malang,Jawa Timur,21789,GoPay,delivered,MEMBER10,21793,JNE
ORD001889,CUST0497,2023-07-06,89000,Makassar,Sulawesi Selatan,38214,GoPay,delivered,,,JNE
ORD001890,CUST0550,2023-06-27,399000,Depok,Jawa Barat,9459,Transfer Bank,delivered,,,JNE
ORD001891,CUST0780,2025-02-01,215482,Medan,Sumatera Utara,27000,Transfer Bank,cancelled,HARBOLNAS22,33518,SiCepat
